,RECIPE_ID,RECIPE_NM_KO,SUMRY,COOKING_TIME,QNT,LEVEL_NM,IMG_URL
147,496,메기매운탕,메기와 각종 채소를 넣어 얼큰하게 끓인 탕 요리,60분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/167000.jpg
148,6943155,깨송편,추석을 맞아 천연가루를 넣어 아이들과 재밌게 송편을 만들어 보았어요. 설탕깨소를 넣어 달콤 고소한 나만의 송편 만들기에요!,2시간이내,6인분이상,중급,https://recipe1.ezmember.co.kr/cache/recipe/2020/09/30/e81f37d07d0d3fbe3fb7aa12ede4f5ff1.jpg
149,1775942,백설기,이런저런 맛있는 떡들도 가장 기본은 백설기와 인절미랍니다. 속살이 뽀야니 보슬보슬한 백설기 같이 만들어봐요.,60분이내,6인분이상,중급,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/26/35c01c3a24c9236cff58b2e540d89125.jpg
150,6829556,참깨경단,참깨와 찹쌀가루  설탕 등으로 가족들 간식을 만들어 보려고 준비했습니다. 쫀득쫀득 고소한 간식 참깨경단 소개합니다.,60분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/29/0cb4b1c6c4f0903b83fabeeba5dfd7031.jpg
151,423515,메밀전병,절이나 잔치상 손님상에 강원도 상차림에서 빠지지않는 메밀전병.. 함께 만들어봐요~^^,60분이내,4인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/09/2f0676d092dac2e3ed50ff5cbab0113f.jpg
152,2307290,무지개떡,집에서 만드는 알록달록 예쁜 무지개떡~~~,60분이내,6인분이상,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/2e9eff2c93c7c69cb8cb206c93bfa760.jpg
153,1794977,수수부꾸미,가끔 시장에서 하나 3000원씩 하는 수수부꾸미 보면 아쉽게 돌아서셨다면 얼른 한번 만들어 보세요.,60분이내,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/18/f6bfa89e1bd48acfa8d231a2a3470501.jpg
154,6771624,수수팥떡,집에서는 잘 해먹지 않으니 직접 만든다는게 좀 낯선 음식인데요. 차근차근 만들어보면 크게 어렵지 않답니다.,60분이내,4인분,고급,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/15/1abce4b95f64f2a786466cb50dfce6bb1.jpg
155,1777992,시루떡,쫀득~~하게 맛있는 찰시루떡 만들기 입니다.,60분이내,4인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/c67e329701358afa25bb7fd9479d4e6f.jpg
156,4081953,쑥떡,쑥향이 은은한 쑥바람떡.. 집에서 쉽게 만들 수 잇어요~~,60분이내,,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/22/62c7e584c97eee72e1b888a2ceefe99f1.jpg
157,1451091,찹쌀떡,저흰 가을에 곶감을 사다 냉장고에 두고 먹는데요. 곶감과 견과류를 넣어 오븐으로 찹살떡을 구워봤어요~,60분이내,5인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/29/61801a5d0703410ee9c409fb2d86cd4a.jpg
158,1774834,매작과,다양한 모습의 매작과를 만들어 보았습니다. 매화나무에 참새가 꽃밭 속에는 나비가 노는 그런 모양의 매작과 입니다. 크게 보면 매작과인데 성형하는 모습에 따라 꽃과  나뭇잎매작과 등등 다양하게 부르더군요.,60분이내,2인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2017/07/11/5a745e0ac546b9ecaf770f31fb1aac96.jpg
159,6888624,송화다식,송화가루가 날리는 계절 송화가루를 채취하여 다식으로 만들어보았습니다,2시간이상,2인분,고급,https://recipe1.ezmember.co.kr/cache/recipe/2018/05/10/6623a0e9c1b4b345e70916626b7a71e21.jpg
160,5911683,가자미구이,느끼하지않고 개운한 가자미구이 구운 마늘은 구수 ~,15분이내,,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/04/429fb595c2cc96562ed9f36aa66483a51.jpg
161,4578394,굴비구이,굴비구이 짜지않게 굴비만드는법. 노릇하게 구워서 아이밥상에 내놓으면 밥한공기 뚝딱! ,30분이내,6인분이상,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/ad6e17e76ecb583b203940ccf0762e65.jpg
162,1279927,닭구이,간식이나 술안주가 필요하시다면  굽네치킨의 유사품 구웠네치킨~!,2시간이상,2인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/13/107d37e91db68a5f2f0daa4669ee82b6.jpg
163,1459372,돼지고기산적,저희집 밥도둑 돼지고기 산적을 소개해 드릴까해요~ 만들기도 쉽고 맛도 있어 밥도둑이 따로 없답니다.,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/09/6e06f715dc4ff94a589421fb810d6059.jpg
164,1657950,등심스테이크,맛있는 등심으로 만드는 스테이크입니다.,30분이내,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/30/356fb1fd9c07965c7aba7bfab75a1e06.jpg
165,3460003,뱅어포구이,칼슘을 보충해주기 위해 만든 오늘의 반찬..뱅어포구이는... 봉부부의 뱃속으로 모두 들어가긴 했지만... 역시나 하랑이의 반찬을 고민고민하다가 만든 반찬이랍니다~~ㅎㅎㅎㅎ,,,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/27/eca9643373f67218533485d844e239b81.jpg
166,6910464,버섯구이,간단한 남편 술안주,5분이내,1인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2019/04/14/34a8eb54e8ff8f7eddf6c1207039e1881.jpg
167,6897466,삼겹살고추장구이,삼겹살은 매번 구워서 쌈 싸 먹기만 했는데 오늘은 고추장 양념을 만들어 재웠다 구워 봤습니다.,30분이내,3인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2018/10/03/9184e2ce34b66274305580e4f23c40b21.jpg
168,3600539,삼겹살구이,한주간동안 가족들이 같이 식사할시간이 거의 없다보니 주말이나 휴일에 브런치로 삼겹살 자주 식탁위에 올립니다.. 미리미리 준비해두면 고기만 구우면 바로 주말 브런치로 삼겹살구이 즐길수 있어요~,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/788626eb67b44e14aa22ae121c60a7e6.jpg
169,2748092,삼치구이,바삭하고 보드라운 삼치구이,,,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/10/b8c8c499120089d790f84f6e7caa49ff1.JPG
170,731429,새송이버섯구이,담백하고 부드러운 새송이 버섯에 짭조름한 소스가 올라간 초간단 요리 새송이버섯 구이입니다.,15분이내,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/30/53270c47790abe7830d589a879d728a4.jpg
171,725014,새우구이,고소하고 부드러운 카레감자 새우구이 소개합니다~,2시간이상,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/09/03ba283b7d457566fc1d5faf7071f1a5.jpg
172,1845926,오리불고기,집에서 쉽게 만드는 쫄깃하고 맛있는 오리불고기입니다.,30분이내,3인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/25/10bc04349af2c279496c032394c4184e.jpg
173,6872974,장어고추장구이,삼복 더위야 물럿거라 ~ ,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2017/07/19/bee5a921277d74d60f9cbd6117ecf9c21.jpg
174,6874057,조기구이,냉동에 오래 있다보면 잡냄새가 심하더라구여ㅠ 그럴때 청주에 푹 담궈다쓰면 잡냄새가 싹~ 저는 코가 민감해서 조금만이라도 냄새가 나면 먹지를 못하는 편이라 음식할때 비릿내제거를 확실히 하는편이예요ㅋ,30분이내,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2017/08/04/224e981d02c3bf6627e6c7c79f4e175d1.jpg
175,6886202,조미김,바삭바삭 짭조름한 조미김을 만들어보았어요.,30분이내,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2018/03/27/bac6ca400db770ac472a65f1a1d4980c1.jpg
176,6880119,쥐포구이,소스 취향차이로 우리 이제 그만 싸우자 ㅜ0ㅜ 넌 와사비소스해! 난 고추장소스 먹을거야!  세상의 모든 레시피 만개의레시피,10분이내,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2017/11/27/202ddc1827c6c6ff9ac04abf74e59b041.jpg
177,6867089,표고버섯구이,촉촉하게 잘 구워진 표고버섯과  부드러운 크림치즈와 어우러진 채소의 맛은 고기에도 뒤지지 않을 최고의 맛이 난답니다. 거기에 바삭한 빵가루와 촉촉한 표고버섯의  대비되는 맛은 계속 계속 먹고 싶어진답니다.,60분이내,2인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2017/03/18/c25c786fb28c7c0e0cfe357cc8f866721.jpg
178,1400026,함박스테이크,와인소스긴 하지만  음식에 와인을 넣으면 맛이 강렬하지 않아서 아이들도 잘 먹고~~ 저렴한 가격에 외식하는 분위기도 나고 말이죠. 소스는 일반 햄버거 스테이크에~ 또는 그냥 등심과 안심 스테이크에 내어도 손색이 없는 소스랍니당. 전 같이 넣는 양파가 참 달달하니 고기와 같이 먹으면 맛있더라고요. 함박스테이크 레시피에 찹쌀가루를 넣어서 맛을 더욱 쫀득하게 만들어 보았어요. 볶음밥까지 함께 곁들여서~멋진 주말 음식으로 만들어 보세요.,60분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/0494af649a0d275ef82886e32d93733d.jpg
179,6898898,햄구이,귀찮은데 밥은 먹어야할 때 쉽게 만들어 먹을 수 있어요!,5분이내,1인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2018/10/28/ad91e40c3874cd88649a3d693b2363461.jpg
180,1652071,소고기찹스테이크,신랑이랑 단둘이 먹을땐 스테이크해도 재료비 크게 부담스럽지 않지만 식구들 많으면 스테이크로 상차리기엔 재료비가 무척 많이 들거든요. 그래서 적은 소고기로 푸짐하고 근사한 한접시를 만들수있는 찹스테이크~! 요거 만들기도 간단해서 연말 파티요리로 딱 좋답니다.,30분이내,3인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/1633ee1825d4fbf1ce4dc1abf0423cc4.jpg
181,2828054,양갈비스테이크,지인분이 양고기 전문점을 하세요. 모임에 갔다가 몇점 얻어와 멋좀 내보았습니다.,60분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/24/ed19f005d277e6d0e2633511fb3f1a83.jpg
182,1209669,닭꼬치,간식이나 안주로 그만 간장양념 닭꼬치입니다.,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/09/91ec6589b71c1b0c1230a88c1ff30fbb.jpg
183,6909194,도미구이,독일이라는 나라는 돼지고기나 소세지로 유명하지만  해물류와는 어찌보면 무관하다 싶을 정도로 애정이 없는 나라나 마찬가지 입니다. 물론  그렇다고 생선이나 해물류를 전혀 살 수 없지는 않습니다만  종류도 너무 적고  비싸고  그리고 신선하지도 않습니다.  그런 나라에서 집에서  생선을 굽는다는 것도 또한 큰일날 일 중의 하나죠..온 집에 생선구이 냄새로 이웃에게 항의를 받을 수도 있습니다.  하지만  먹고 싶을땐 먹어야죠!!  유럽의 도미라고 불리우는 유명한 생선이 있는데요  도라데 (Dorade)라고 합니다.  도미과 생선으로 생긴것도 도미랑 비슷하게 생긴 바다생선입니다. 도미과 생선이니 구워 먹어도 맛있겠죠? 그래서 함 구워 먹어 봤습니다.,30분이내,2인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2019/03/25/abca391c89c603ae9b2c16e66cd50ca01.jpg
184,793932,돼지갈비,보통의 간장 양념을 먹는 갈비가 지루하다면 얼얼하게 맵게 먹자! 매운맛 돼지갈비~,2시간이상,4인분,고급,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/07/a370e095bac4d3db5638e43a2170c9f9.jpg
185,6904026,병어구이,tv. 만물상에 나온 레시피로 (유귀열)병어로 구이를 해봤습니다.,15분이내,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2019/01/08/2b893ea9acde7a7246919cdc211d8c081.jpg
186,6939663,양념장어구이,더운 여름  장어구이 드시고 힘내시라고- 양념장어구이 만드는 법 알려드릴게요 :)   ,,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2020/08/20/7975afac27042868774a2022931c94991.jpg
187,2386232,임연수구이,이렇게 밥위에 올려 냠냠 살짝 짭쪼름하고 기름기가 있어서 퍽퍽하지 않더라구요 이건 정말 생선의 재발견! 임연수어의 재발견입니다~ 넘넘 맛나요,30분이내,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/6259d468bc958990259400e0e0510a26.jpg
188,935240,햄버그스테이크,오늘은 다짐육으로 저렴하게 만들지만 나름 있어보인다고 믿고 싶은 햄버그 스테이크를 올려봐요.(함박스테이크 라고도 하죠?) 요즘 불황이라 외식도 자주 못하시고 그러실텐데 이렇게 멋내서 집에서도 저렴하게 외식하는 기분 느끼시면 좋을꺼같네요.,30분이내,3인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/09/08cd9dc01e4c91f4f992bc45cc1ad2f0.jpg
189,1042275,황태구이,황태는 얼어 붙어서 더덕처럼 마른 북어라 하여 더덕북어라고도 한다고해요~ 한 겨울철에 명태를 일교차가 큰 덕장에 걸어 영하 10도이하의 차가운 바람을 맞으며 얼고 녹기를 스무번 이상 반복해서 4개월간 말린 명태를 말한답니다!! 단백질이 60%를 차지하고 있는 고단백 식품이죠~~ 빛이 누렇고 살이 연하고 부드러우며 쫄깃하고 포근포근한 육질이 시감을 좋게하고 일반 북어에 비해 깊은 맛이 있지요~ 황태는 해독작용이 뛰어나서 숙취해소와 간장해독  노폐물제거 등의 효능을 갖고 있어 술마신 다음날 황태국 한그릇이면 속을 시원하게 만들어주죠~~ㅋㅋ 신랑이 황태포구이를 참 좋아하는데 이상하게 잘 않사게 되는 건어물중 하나랄까요!,30분이내,6인분이상,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/09/29ec76f5063f2744a826c55e5796378c.jpg
190,6892406,훈제오리,훈제오리 요리   알록달록한 야채를 곁들여 푸짐하게 ~,30분이내,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/11/e332dcc54fa5bc168d92715a37bdf3501.jpg
191,1554098,두부구이,얼린 두부로 만들어 식감이 참 좋은 양념두부구이입니다. 유부의 느낌이 살짝 난다고나 할까요??,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/10/29/d479bc173d62333be519aa111ec47fe6.jpg
192,6837358,감자된장국,포슬포슬 구수한 감자가 듬뿍들어간 간단하게 끓이는 감자된장국입니다. 담백하고 맛있어요. ,30분이내,3인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/22/3bbcf1edc7ad20dadc4714cfa2e59b831.jpg
193,5474478,굴무국,무를 넣은 굴국은 시원해서 속풀이에 좋습니다. 굳이 국물을 따로 내어 끓일 필요 없어요~ 다시마 한조각이면 충분하답니다. 굴의 향을 살릴 수 있는 맑은국으로 끓여보았습니다~!,15분이내,3인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/23/1fee885ec45adc938392445f0fc6a81c1.jpg
194,1400024,김치콩나물국,시원하게 속을 풀어야 할 일이 생기면 콩나물을 같이 넣고 해장국을 끓여요. 콩나물의 시원한 맛과 신 김치의 개운한 맛이 어우러져서 김치콩나물 해장국에 밥 한 그릇을 말아서 먹으면 아무 생각이 들지 않거든요. 김치와 콩나물을 넣은 해장국은 새우젓으로 간을 해야 감칠맛 나고 맛이 있어요.,30분이내,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/a07eb544f4ccf16ce4e7ad8c6b162590.jpg
195,1792468,냉이된장국,봄향기 물씬 냉이된장국입니다.,30분이내,3인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/bc10becdbe0ef7723d56222013888fde.jpg
